fino;int 1;int 2;grueso;faja5;faja15;faja 11;%solidos sag;velocidad sag;peso sag;potencia sag;cu;fe
40.16292191;22.82608223;24.4872303;11.8456974;3984.844482;788.0697632;526.2595215;72.11201477;8.958765984;3048.381447;21726.29688;0.410142303;3.567961693
42.46319962;23.09741783;24.18049431;10.32987022;4020.882568;780.7859497;543.0215454;72.24363708;9.054574966;3062.271776;22086.79297;0.393874347;3.621005774
41.72047806;22.94593048;24.15690804;11.22842693;4026.158936;787.6467285;545.3859253;72.56668854;9.077535629;3066.397666;22229.7168;0.410701156;3.592915535
41.03488922;23.35946846;23.15625954;10.68114185;4034.524902;784.1425781;566.6444092;72.42790222;9.170241356;3065.830472;22421.20898;0.395787805;3.58907342
42.5288353;23.01181602;23.54047394;11.77050495;3998.229004;777.6102905;558.1291504;72.50212097;9.056509018;3048.742611;22020.95117;0.385076284;3.66654253
40.67660522;22.72216415;24.45724297;11.93633461;3983.113281;795.1921997;542.5913696;72.40211487;9.03867054;3047.626354;21978.60938;0.386558712;3.609072208
41.93864059;23.6078434;24.53810692;10.85449314;4013.020508;793.4733887;548.4118042;72.44759369;9.091763496;3059.424209;22255.89258;0.378484547;3.529897213
38.83084869;22.83152199;25.41625595;11.76426125;4003.491211;793.756897;557.3373413;72.51148224;9.062520981;3055.169797;22259.75;0.405922294;3.625920773
40.57079315;22.95522881;24.2406311;12.46217728;4004.094482;804.8549194;570.1751709;72.66173553;9.056943893;3050.120991;21851.13672;0.410274357;3.566172361
39.37902069;23.4884243;24.59766579;12.14824677;3980.884277;809.6901855;542.7626953;72.40612793;8.97592926;3046.169566;21652.03125;0.394432157;3.628944874
39.91083145;23.01198959;24.39543915;12.02492905;3980.063965;796.9915161;562.0056152;72.47652435;9.035301208;3067.154819;22078.54102;0.404000044;3.579941511
39.57915497;23.25373077;24.46720123;12.58009911;3982.761475;801.3946533;541.854248;72.33034515;9.132403374;3095.644993;22481.16016;0.410785139;3.596347094
42.69919205;23.58618927;23.89079666;10.80525589;3992.089111;816.8609619;580.604126;72.06104279;9.199157715;3109.469934;22333.69336;0.41928792;3.533415318
42.28011703;23.14651489;23.78356171;11.01582241;3972.523438;820.6919556;615.3735352;72.13839722;9.192700386;3086.762125;22181.01758;0.427042246;3.564936638
39.11494827;23.15498734;24.84436035;11.97216988;4185.134277;432.3937073;588.7172852;71.10442352;8.997706413;3031.021477;21610.64258;0.451543331;3.589962006
40.17533493;22.84939957;24.49044228;13.84645844;4047.772949;392.3796082;506.0090942;71.48976135;8.977740288;3064.451098;21965.81445;0.447398663;3.600496769
37.43418121;22.5723877;25.77997398;13.41719151;4044.912598;379.211853;509.5505371;72.09197235;8.970750809;3083.272887;22259.96484;0.446913868;3.609423161
37.81226349;22.98855019;25.72880936;12.6052103;4058.971924;378.7796326;532.5317383;72.34580231;9.191494942;3103.13308;22575.98242;0.421766102;3.562681198
35.76825333;22.5242672;25.55158234;14.11850834;4196.249512;387.7221985;562.8887329;72.676651;9.198126793;3071.133795;22455.70313;0.462328523;3.625832558
37.94436646;22.85652351;24.85006142;14.05801487;4178.959961;386.4739075;546.9165039;72.42491913;9.099901199;3061.438193;22387.21094;0.455111772;3.603428364
36.62155151;22.29631042;25.89735603;14.06012249;4169.712891;380.4179382;522.1427612;72.46503448;9.090506554;3077.023813;22738.86328;0.451059699;3.72451663
39.33013153;23.03179741;25.24309731;13.00990868;4216.02002;313.306427;544.430481;73.26540375;9.196543694;3096.20865;23185.57227;0.455093354;3.618185997
37.34721756;22.5841198;26.1935997;13.82895565;4164.852051;376.0418091;519.1483765;72.9055481;9.191443443;3120.808637;23014.53906;0.468622059;3.727512121
36.43544388;22.85982323;25.14650917;14.58298874;3973.96167;382.7116089;532.5524292;72.26966858;9.198122025;3148.989195;23001.26758;0.448503315;3.652059078
37.68024445;22.83685493;25.23893356;13.51435947;4126.422363;380.8633118;532.2216187;72.34197998;9.193868637;3162.962793;23202.25977;0.473956287;3.752892256
38.24040222;23.01553535;25.50040817;12.48271847;3968.044678;397.2882385;521.4275513;72.087677;9.191483498;3191.346302;23385.16211;0.485977829;3.821252108
41.55779266;23.19893646;24.4849453;11.52263737;3708.81665;389.1494751;514.3781738;71.81163025;9.193350792;3212.988853;23403.29688;0.438783228;3.807523251
40.99286652;23.17590332;24.56760788;11.9755125;3505.323242;389.3196106;523.4412231;71.68365479;9.194108009;3184.735827;23219.45703;0.449059844;3.754879713
38.31195831;23.19036865;24.56822205;11.70605659;3834.530029;389.6266174;562.6619873;72.2931366;9.198928833;3145.021882;22656.06836;0.460171074;3.781804323
39.93821335;23.15983391;24.62379646;11.90619183;3819.878662;390.3556824;569.2662964;72.06536102;9.19167614;3100.423101;22575.02734;0.482691586;3.857419014
38.50434875;23.42921066;24.62131119;12.05780697;4139.774414;392.9841614;578.2225342;73.0766983;8.894755363;3019.709102;21942.79492;0.480157733;3.86254859
38.85448837;23.4540596;24.7171936;12.46383095;4191.416504;393.0469055;537.5379639;73.3979187;8.994029045;3050.962267;22052.5293;0.516378582;3.916310787
38.90465164;22.77392578;26.21663284;12.70364285;4185.077637;399.2366028;586.7250977;73.53295135;9.096588135;3057.793105;22120.94141;0.494401991;3.856076241
38.65934753;23.33959389;25.35868263;12.48870087;4279.652344;392.6470947;578.2932129;73.93231964;9.047207832;3044.827124;21860.71484;0.520698547;3.891703606
39.09125137;23.14280319;25.26428795;12.63716316;4302.291504;395.6632385;565.8637085;73.96387482;8.990694046;3037.277992;21632.08398;0.588667512;3.900651217
39.44851303;23.94983482;24.55172157;12.31933403;4333.262207;396.7059326;561.9923706;74.00738525;8.940953255;3033.838167;21325.25781;0.551749468;3.891700029
38.58321381;22.91433525;25.18627739;13.74374962;4335.185547;400.27948;577.7228394;73.98860931;8.946304321;3041.566472;21173.90234;0.549495339;3.766634941
39.89732742;23.58724785;25.5247364;11.99713516;4350.045898;401.2221985;571.6469727;74.03090668;8.899183273;3039.843726;21019.79688;0.571148098;3.70381999
39.6019783;23.46820641;25.0011425;11.69417477;4366.239746;396.5519714;576.4348755;74.05384827;8.89985466;3056.729913;20960.43359;0.555478573;3.806456566
39.95241928;23.40485573;25.03320122;12.10329437;4391.493164;396.8799133;568.4553223;74.19646454;8.893133163;3067.186557;21133.00391;0.578667045;3.818509579
37.77763748;23.48888206;25.36826706;12.05754566;4328.329102;396.2782593;564.4874268;73.99073029;8.898690224;3088.552914;21232.25586;0.569098294;3.791312456
37.52843094;22.53398323;26.14003563;13.69424915;4375.164063;398.3233337;602.5866699;73.93693542;9.090672493;3113.087247;21750.17578;0.552784503;3.79227376
40.96562958;23.38987923;24.84201813;11.70532131;4362.638672;404.153656;588.786499;74.07390594;9.088265419;3106.21154;21877.19141;0.578601122;3.715048552
41.1722641;23.43124199;24.37430382;11.04917145;4361.971191;401.9254456;621.5532837;74.07785797;9.091018677;3101.921302;21925.55273;0.584454;3.796700716
39.4764328;23.20954895;25.21273232;12.03581238;4355.139648;397.553009;585.8297729;73.97447968;9.096670151;3106.453002;21983.48242;0.553470671;3.778644562
39.04166412;23.32035828;25.68567085;11.84270287;4309.86084;402.4695129;579.6434937;73.95550537;9.19595623;3123.847595;22427.43945;0.533185065;3.787756205
39.43789291;23.28191948;25.65234375;11.37741852;4328.55957;398.092926;585.2287598;73.75978088;9.195572853;3142.701812;22482.29102;0.486652493;3.781179667
38.9787178;23.32254982;25.2879982;12.3865118;4265.837891;395.9528503;567.121582;73.94374084;9.195192337;3160.471717;22417.11914;0.516477823;3.802911282
40.67154694;23.32502174;25.52124596;10.99321175;4056.349609;403.8684692;548.9735107;73.55451965;9.198879242;3177.20768;22681.89258;0.514462709;3.765006065
40.96852112;23.20070267;25.02796555;10.33934116;3792.744385;394.5272827;535.6703491;72.37827301;9.198033333;3155.928521;22612.94922;0.527140856;3.788841486
40.83515167;22.93720436;24.72670174;10.71392345;3794.417725;395.8307495;554.0435181;72.41376495;9.193392754;3097.023919;22686.78711;0.493977278;3.747823954
36.80410767;22.31348801;26.9132576;13.70524883;4378.187988;398.4108887;564.3144531;73.02468872;9.193112373;3044.498238;22708.87695;0.527298212;3.736536741
36.59114456;22.86752319;26.19097519;12.98154449;4354.979004;399.821228;541.8131714;72.36010742;9.194318771;3030.764322;22632.73242;0.527923286;3.708585501
36.65024185;22.72030258;26.08269691;14.40920258;4381.825195;401.7065125;571.5719604;72.2521286;9.141011238;3030.767568;22406.96875;0.522495389;3.674963236
36.41306686;22.75450706;26.07374573;13.76238728;4400.52002;394.9855347;563.6300049;72.55102539;9.096327782;3032.415684;22108.0332;0.551866531;3.636554956
35.64859772;22.2145977;26.36089897;14.70122623;4395.569336;390.5794678;536.1404419;72.77597046;9.019066811;3044.890469;21796.53516;0.549969316;3.663429976
36.89573669;22.38127708;25.99223328;14.3815918;4344.904785;413.4706421;575.4342041;73.20498657;9.149499893;3054.290678;22299.5;0.551061749;3.615157843
34.82326126;22.70959282;26.2147522;14.13740635;4342.009766;407.1761169;555.4717407;73.61450195;9.190208435;3068.178763;22774.14844;0.566029251;3.662659645
36.87913132;23.07946205;25.74619484;13.23512745;4215.196777;407.0292969;557.6151123;73.53656006;9.194705009;3062.876165;22587.04492;0.48083806;3.526525497
38.01144409;22.83366013;26.09221077;13.41427612;4263.256836;414.8244629;577.1461792;73.21620178;9.190923691;3018.631123;22430.75977;0.536227584;3.672862291
36.25108337;22.54878998;26.55262566;14.03977013;4311.222656;409.7400818;475.2018127;73.60140228;8.995789528;3045.434494;21632.61914;0.470945299;3.647649288
36.20727921;22.64837646;25.9481163;14.53419399;4300.764648;408.6794434;531.0648804;73.81533051;9.04196167;3068.615158;22023.54492;0.512147367;3.708389759
39.27916336;23.08232498;25.181427;13.69807434;4271.60791;412.0254822;583.1922607;73.9695282;9.198665619;3082.50528;22434.66406;0.500251532;3.746297121
39.05898666;22.71742439;25.55406952;13.53647518;4280.333496;411.5809631;557.5864868;73.89521027;9.201299667;3082.869624;22540.3457;0.518338203;3.876817703
38.12710953;22.99109268;25.76883888;13.30251312;4324.256836;407.8103333;577.4261475;73.99191284;9.193283081;3073.715432;22435.95898;0.512006342;3.906681776
39.72061157;22.74655342;25.77624512;12.2075119;4291.058105;413.0151367;572.6362305;74.0510788;9.192070007;3056.535927;22443.03711;0.528039455;3.896320581
38.55570602;22.99150658;25.5050106;12.88942719;4282.19873;413.9350281;527.7243042;73.94719696;8.995176315;3064.753324;21848.58984;0.490221083;3.971123934
37.95894623;23.5576992;24.97170067;12.38491154;4300.850098;415.6327209;552.5541382;74.00450897;9.09406662;3093.870204;22124.61328;0.522911906;4.067692757
39.03945541;23.06134224;25.58725929;13.48269367;4265.766602;411.8388672;571.881958;73.94875336;9.147893906;3108.455743;22329.49023;0.558373034;4.046530724
36.95087814;23.34997749;25.51225281;13.80538464;4281.146973;415.1436768;565.864563;74.13426208;9.202920914;3121.607923;22589.09375;0.518456876;4.037090302
37.73815536;22.81986809;26.49179268;13.54092312;4286.907715;414.5103149;549.2506714;73.95222473;9.195818901;3147.077775;22592.70508;0.541419625;4.026385307
38.32813644;22.71584702;25.54854012;13.31829643;4068.294922;407.7547302;515.3984375;73.83028412;9.197277069;3185.030704;22920.99219;0.502208233;4.041975021
41.37267685;23.19471169;23.57006836;12.86375141;3991.246094;406.9219666;515.6810303;72.92082977;9.191452026;3204.469496;22890.16992;0.495553762;4.036283016
40.25344086;22.8487606;24.61583328;12.68315601;3968.623047;413.8780823;529.1164551;72.3254776;9.191067696;3194.205832;22986.4082;0.488453448;3.949813843
39.16372299;23.52367592;24.68599892;11.34483433;4009.396484;409.7301025;519.2385254;72.41558075;9.190359116;3187.777868;23050.35938;0.496369034;4.002989769
41.27312088;23.3121357;24.45508194;10.76883602;3715.375977;813.1237183;545.3074951;72.29486084;9.190019608;3176.894415;22709.62695;0.466321081;3.939257622
41.86375809;23.56962395;23.11447716;10.50576401;3716.838379;795.4588013;558.0050049;72.19091034;9.190731049;3152.002733;22596.34375;0.473277032;3.915257931
39.24939728;23.30742073;23.83755684;11.96823502;3838.170166;789.7461548;567.6314697;72.79949188;9.198147774;3137.012637;22614.45508;0.442639709;3.784223795
40.90330124;23.10362816;24.7827034;11.51686954;4003.786865;803.3655396;582.1400757;73.03691864;9.192726135;3115.380256;22260.00977;0.444580942;3.768635988
39.47780609;23.13508606;25.30127335;11.92436218;4070.85376;808.2423706;582.3108521;73.41966248;9.19102478;3091.586535;22342.84375;0.448359221;3.698708773
39.69721985;23.27273178;24.95251656;12.56268024;4065.844482;809.7953491;569.4674683;73.73251343;9.19919014;3079.889107;22309.4375;0.465955585;3.596968651
39.25544739;22.7258358;26.11829567;12.29008579;4068.321289;817.5435181;582.6509399;74.03717041;9.199004173;3060.166021;22259.08984;0.469310433;3.685141087
36.62525558;23.01740265;25.50087166;13.39050579;4041.054932;829.0633545;542.956604;74.78717041;8.893468857;3041.004768;21321.21484;0.48969242;3.559889317
36.57464981;22.03806305;26.78789711;15.05293274;4080.227295;823.8135986;560.6289673;74.84502411;9.095256805;3060.759369;21815.77148;0.493674815;3.585264444
36.23817825;22.13827515;26.6269455;14.82723618;4043.431641;815.1578369;544.6392212;74.43990326;9.091308594;3066.303219;22043.26758;0.498646408;3.555896044
36.90330124;22.66332626;26.83276367;13.58370876;3994.754639;785.7463989;572.8203125;73.68214417;9.194997787;3083.227362;22519.96094;0.502990723;3.546976805
35.08472443;21.80199051;27.74199486;14.75506401;3974.334473;829.8578491;552.0596313;73.95839691;9.192850113;3087.604667;22407.02148;0.520868301;3.555087566
36.01054382;22.32029533;26.72411537;15.2087822;3973.625488;827.112854;544.6119385;74.1015625;9.192027092;3101.218226;22542.98633;0.497467935;3.479800463
39.62355042;22.52164078;26.50946617;12.59531975;3756.585449;812.973877;533.2053833;73.02211761;9.191577911;3130.818281;22693.70313;0.55091399;3.518177032
37.86789703;22.42251778;26.00915337;13.74307251;3671.892822;816.4278564;559.4440918;72.56298828;9.192357063;3110.096343;22548.29492;0.502231061;3.496315002
37.43046188;22.32354355;26.01846695;13.62646866;3692.263184;814.3902588;539.4810791;72.34436798;9.198863029;3063.596207;22565.00391;0.508817136;3.533520937
35.34094238;21.66217804;27.33942413;15.63701248;4167.388184;409.8999939;391.1412659;72.24388885;8.943962097;3053.085029;22174.33789;0.505810976;3.547134399
34.87269974;21.27371025;26.71684647;17.21345711;4186.206543;396.2415466;498.1030579;72.01690674;9.172830582;3073.355271;22873.77148;0.511559904;3.694231987
36.67996216;21.83483887;26.25297165;15.72119331;4150.971191;407.7310791;454.0174866;72.19480133;9.17539978;3063.964632;22874.40039;0.522496164;3.621134281
37.56089783;21.8951683;26.44005966;14.98743343;4156.539551;400.8371582;493.3848572;72.18123627;9.134083748;3051.810744;22695.4375;0.549372554;3.647686481
38.50650787;21.82435799;25.73779106;15.88385105;4180.662109;397.4143677;489.2554932;72.10858917;9.134854317;3062.097582;22707.48438;0.493351907;3.676039934
36.55283356;22.27892113;25.57480431;14.42938614;4191.556152;395.5901184;479.9441528;72.14894867;9.040676117;3047.707085;22553.91797;0.506237566;3.712029696
38.64093399;22.03559113;25.61372948;13.64468575;4201.66748;395.3935852;473.354126;72.17765808;9.032873154;3048.973987;22312.0957;0.49579677;3.606316328
37.2890892;22.33804321;24.88627625;15.41618252;4203.662598;390.2537537;477.7415161;72.13957977;9.099119186;3053.729269;22661.17773;0.495414227;3.580379963
39.5123024;22.64646912;24.3853302;13.40147877;4194.736816;396.1964111;476.7676697;72.20430756;9.094032288;3049.426874;22512.57617;0.494311005;3.621266365
37.36429977;22.25987816;24.82632637;15.5530777;4188.311035;400.4048462;461.4999695;72.07014465;9.0242939;3052.216884;22398.56055;0.477536082;3.508061171
36.53223038;22.15089035;25.39071655;15.45576286;4192.760254;402.9102173;468.9230652;72.20391846;9.090796471;3043.914507;22713.62695;0.452967763;3.509730577
37.44879913;21.96082306;26.48389816;15.32373524;4147.200195;17.17882729;483.6078491;70.51889801;9.166947365;3053.269904;23001.67773;0.47565341;3.542651176
37.52809525;22.02348328;25.9491806;15.23058605;4138.442383;395.9949036;443.1147156;71.88158417;9.092137337;3099.321297;22874.34961;0.488854915;3.656343937
36.98512268;22.06671715;25.14087486;15.44411087;4182.143066;392.7154541;452.0389709;72.04231262;9.042329788;3141.444932;23003.29492;0.464860886;3.595136881
39.81334686;22.38050461;24.85903931;13.58184814;4164.552246;387.771759;478.989502;72.04653931;9.191544533;3152.691629;23556.82813;0.475812286;3.555538177
36.4423027;22.53311729;25.83821487;14.49776554;4060.896973;384.936615;483.209137;71.74848938;9.192873001;3173.889995;23571.25977;0.471116334;3.556046724
38.40829468;22.64687347;25.2572422;13.97553635;3901.342041;389.6822815;486.9102783;71.51554108;9.198226929;3185.08586;23598.22656;0.463585734;3.597985744
39.21464539;22.69717407;24.5987072;14.04840565;3753.000977;384.895752;493.5582275;71.73670197;9.193418503;3164.629439;23420.51563;0.457387984;3.61862874
40.51707458;22.32564735;24.86979675;13.27824497;3755.991455;392.9645081;512.3925171;71.67031097;9.192520142;3134.606438;23035.28906;0.435973227;3.647454739
38.2942009;23.09619904;24.52636719;13.26072121;3970.822754;389.8700256;536.8235474;70.59745026;9.139275551;3045.09102;22747.38477;0.440328836;3.675132513
35.39317703;21.94528008;26.55006409;16.42352295;4163.272949;398.5232239;453.7102966;71.40487671;9.038208008;3032.251751;22321.79297;0.482513577;3.730811596
37.66704559;22.3769474;26.23622894;14.7601738;4165.580566;398.0525208;483.8980408;71.61677551;8.994533539;3041.96853;22034.89258;0.496044844;3.76134634
39.25804901;22.93021393;25.53883743;13.43690586;4179.131348;365.2583313;491.2052917;71.36060333;9.050548553;3065.614929;22523.41797;0.50491631;3.734092951
36.65579605;22.65063667;25.8394928;14.20192814;4243.255371;388.7763367;520.7305298;72.08026123;9.190132141;3067.267527;22827.35547;0.523343801;3.720399857
37.02892685;22.66849136;25.35738373;14.55069447;4241.352539;386.4000854;534.4862061;72.11035919;9.157587051;3054.628893;22703.04492;0.470538527;3.626897097
39.02337265;22.93317032;25.5759716;12.92416477;4232.091309;388.0947266;511.7915649;72.06283569;9.138821602;3060.87587;22547.07422;0.496183276;3.697397232
38.4122467;22.99949074;25.33281326;12.81713676;4245.057617;399.9562988;504.2561035;72.0330658;9.131887436;3062.576299;22667.35547;0.522732496;3.677101374
38.03501129;22.97855186;25.46844673;14.02705479;4254.879883;403.8320007;546.2889404;71.99582672;9.117731094;3054.566403;22472.77148;0.546342492;3.699706554
35.38208389;22.80213928;25.77540398;14.41929626;4247.071289;396.1188965;514.3388062;72.11611938;9.03102684;3048.342725;22137.67188;0.524779379;3.78907299
36.7529335;23.21874619;24.9946003;14.72500706;4208.364746;397.5495911;496.1231384;72.04040527;9.034109116;3056.656088;22165.63086;0.539963841;3.787158489
37.07256699;22.38464165;25.70892906;15.13455772;4233.229492;397.7421265;509.7859192;71.99289703;9.15431881;3073.315475;22726.80664;0.543329656;3.765865803
36.7943573;22.97177124;25.09756851;14.25503731;4268.470215;398.5076904;520.8215942;72.19013214;9.193612099;3074.973986;22904.71484;0.540609777;3.787624598
40.54347229;23.27313995;25.15559006;13.41293049;4228.965332;394.0123901;540.5344238;71.99364471;9.193127632;3066.035629;22703.74414;0.543886185;3.836999416
37.68816757;23.01219177;25.17244148;13.68080616;4235.053711;396.3005981;522.5168457;72.03609467;9.137473106;3055.650952;22598.58203;0.57221508;3.796760559
36.82907867;21.9907074;26.45187569;15.38055706;4202.778809;398.5022583;517.4378662;71.87019348;9.138981819;3060.137821;22671.46875;0.553515315;3.756271839
36.94068909;22.33346176;26.01397896;14.82533836;4223.334961;398.1667786;492.5661316;72.0717926;9.131655693;3081.814114;22955.17188;0.526508152;3.738338947
37.84122467;22.78305244;25.87688828;13.78224182;4240.618164;407.4293823;515.0326538;71.9703064;9.136508942;3109.055557;22998.58008;0.5030846;3.768420219
35.64875412;22.65976906;26.12915993;14.5899601;4226.987793;397.3842773;527.15802;71.96153259;9.190564156;3133.740387;23292.08984;0.507354498;3.752242804
37.25706863;22.76709366;25.58208275;14.05058384;4234.999512;394.1513672;519.0443726;71.99867249;9.194927216;3164.392676;23469.28125;0.524869621;3.826244116
36.93855667;22.13204002;26.67890167;14.31441593;4054.138184;409.3498535;505.4980164;71.48590088;9.193894386;3207.427428;23596.32031;0.52929908;3.809626341
40.93196869;23.34177399;24.33611488;11.22920132;3459.828125;396.3936462;510.2229004;70.89402771;9.19227314;3204.308407;23374.57031;0.510921717;3.739122629
38.67370605;22.21315956;26.03022575;13.11344433;3868.570313;408.4431152;540.340271;72.09276581;9.192109108;3149.064592;22904.97852;0.497619033;3.732368708
36.85342407;22.69280815;26.02679253;13.73435402;4154.527832;400.9208679;544.9108276;71.19947052;9.193982124;3137.980123;22964.28711;0.49164021;3.756918192
37.08511734;22.31863594;25.94418716;14.52322578;4110.94873;402.2922974;546.9759521;71.32289886;9.197191238;3121.845134;22788.76563;0.512533069;3.792395353
37.54574966;22.38227081;26.46753502;13.94433212;4179.883789;397.9311523;554.5715942;71.76813507;9.198936462;3103.642681;22785.94922;0.521235466;3.731088161
36.96703339;22.64636993;25.90307617;14.117342;4237.444824;397.9923096;553.5651855;71.94019318;9.198775291;3086.706493;22753.06641;0.521365404;3.746019363
38.65062332;23.22293663;25.5067997;13.03407097;4254.123535;402.5947571;549.44104;72.03275299;9.195123672;3076.776457;22836.28906;0.518603086;3.780840874
37.86711502;23.15000153;25.40130997;13.42157841;4271.88623;396.1632385;527.0786133;71.91955566;9.195337296;3066.830792;22887.22852;0.510611355;3.747159243
39.10680008;23.04522324;25.04679298;12.76721764;4235.608887;404.0091858;532.7312012;71.97525024;9.192659378;3074.432368;22817.24023;0.492777467;3.712333918
37.3952179;22.59576035;26.39982224;13.87833691;4188.708008;410.7943115;518.7113037;71.92195892;9.198925018;3067.33981;22947.00391;0.488321662;3.779705048
38.90200043;23.04868126;25.22705269;12.57137394;3943.019531;718.7072144;522.1920776;71.85835266;9.195361137;3074.572789;22684.12695;0.490690261;3.731082201
38.59553909;22.1090374;27.01100731;14.14748096;3926.395752;807.8204956;566.5339355;71.9463501;8.956697464;3035.29598;21706.24023;0.537149787;3.72983408
37.88874817;22.17828941;26.18914604;13.85025406;3927.635254;807.942749;517.7687988;72.05323029;8.910942078;3043.672517;21443.24609;0.533360362;3.723669291
37.49324036;22.85326385;25.63179398;13.77968597;3959.027588;803.2581787;523.6833496;71.98965454;8.952116013;3047.018903;21521.74414;0.528719783;3.596276522
37.6988678;22.82074738;25.4763813;13.87478542;3904.822754;806.0501099;523.9644775;71.93681335;8.894347191;3042.382752;21410.47266;0.568458736;3.64823842
38.31986237;22.90566063;25.9581871;13.37218952;3901.606445;795.093689;510.4386902;72.09610748;8.857008934;3050.048837;21272.80078;0.62054354;3.756854534
38.01505661;21.94586182;25.5252037;14.62083244;3936.933838;805.2072754;523.5796509;72.47382355;8.955272675;3059.638991;21584.54492;0.627185643;3.682371378
39.39551544;22.6486721;25.39357567;13.4482584;3923.69165;805.5955811;505.5661926;72.60116577;8.95338726;3065.470179;21651.46875;0.613415301;3.62121129
38.5158577;23.16193581;24.33920479;13.02666855;3981.006836;810.2663574;557.6039429;72.94119263;9.010183334;3065.764271;21596.0332;0.672938883;3.633404732
39.94960403;23.09610748;24.29782486;12.35595226;3970.098877;810.2750854;520.8077393;72.85148621;8.791854858;3035.788838;20985.56445;0.778573453;3.705402851
37.93758774;22.47822952;25.00112534;13.36862946;3958.715576;813.0692749;485.7762756;72.99288177;8.810818672;3062.589063;20989.63477;0.757242441;3.708935499
37.28857803;22.3273735;25.18876076;13.4829731;3951.263916;823.0518799;521.0609741;73.40425873;8.892643929;3072.763684;21274.13477;0.779973388;3.646846771
37.89332962;22.76741791;24.53105545;14.14335823;3988.134277;834.5255127;516.9569092;73.77181244;8.932452202;3079.78302;21457.54883;0.795391679;3.634682655
41.53709793;23.11961174;23.55201721;12.44117737;3963.047119;825.5756226;536.8963623;73.91749573;8.998419762;3063.354481;21550.51563;0.836958647;3.653341055
40.4588623;22.47986031;24.97953606;13.37908077;3991.51001;826.416687;513.867981;74.00428772;8.973540306;3063.556903;21578.32227;0.902590215;3.694307566
38.15608597;22.145504;25.58312225;14.33612633;3997.26709;791.1899414;516.9060059;74.06324005;8.99189949;3066.662077;21581.50586;0.900997877;3.648993969
35.86385727;22.22754097;26.3274231;15.29239178;4245.410645;409.6627502;484.6192932;73.95093536;9.031721115;3073.620337;22103.51563;0.909853876;3.687954187
33.69409943;21.87136841;26.35764694;16.15105629;4232.490723;396.0025024;515.2474976;73.399086;9.117557526;3071.524925;22464.65234;1.007910609;3.690855503
33.0988121;21.76099396;26.83497429;17.36905479;4239.820313;404.7115784;507.5621643;73.23657227;9.115275383;3074.97905;22476.69531;1.011741757;3.853288174
35.21481705;21.69552994;26.38768005;17.28378677;4246.624023;396.723877;517.5849609;73.22644043;9.112118721;3069.966727;22448.20703;1.062318683;3.928154469
33.46862411;21.60671806;26.4210186;17.80396843;4241.813965;406.582489;529.208252;73.15239716;9.090960503;3052.159962;22324.07617;1.194239855;3.991596699
33.03113556;21.45389748;26.28676414;19.6322155;4221.273438;404.7359924;480.7229919;72.84348297;9.012500763;3043.009602;22122.49414;1.150723696;4.033862114
34.20268631;21.67787361;26.10200691;17.57814789;4227.937988;406.5615845;466.2167969;73.13963318;9.016070366;3049.134979;22204.94531;1.204339266;4.079683304
36.57988358;21.77333832;26.14956856;16.66192436;4236.790039;401.9220276;481.7711792;73.06510925;9.042863846;3058.052645;22119.70703;1.265157104;4.069396019
34.41413116;21.35486794;26.29785728;17.72845459;4282.808594;394.6751709;488.3304749;72.97103882;9.041077614;3059.982373;22194.91211;1.26004827;4.06771183
36.85705566;21.94225121;26.41398048;15.73198891;4253.872559;379.6947327;465.5036316;73.0559082;9.04740715;3037.186459;21933.32031;1.286373615;4.076637268
35.52410507;21.63858414;25.76671982;17.22686768;4293.061523;423.2824402;462.9999084;73.33965302;8.890114784;3033.74011;21497.25781;1.330762863;4.244234562
36.19824219;21.69325638;25.97113037;17.04971504;4212.544922;434.114502;481.4872437;73.65890503;8.893059731;3034.860856;21252.5957;1.313483715;4.039859295
35.35867691;21.91695404;25.81578827;16.11424065;4192.748047;416.0737915;435.4535522;73.79190826;8.793768883;3038.948487;20833.0918;1.264130712;4.082052231
34.90078735;21.93114853;26.30369186;16.54713249;4193.269531;395.5189209;415.6447144;73.80344391;8.890844345;3087.575114;21654.68164;1.144654393;3.951444387
34.2727356;21.93234634;26.47133446;16.92678642;4196.227539;416.182373;475.0023193;73.88794708;9.040612221;3104.701775;22336.53125;1.160887361;3.951197863
34.19527435;21.30262375;26.31627655;18.04216385;4198.800781;423.0423279;491.1775208;73.98590851;9.047171593;3104.205957;22362.82813;1.181995749;3.932054281
34.56707382;20.9512291;26.11408424;19.90365028;4189.662109;422.3028564;497.9705505;74.11868286;9.196460724;3126.162644;22955.22656;1.08131516;3.916596174
35.99263763;21.47902679;26.40036774;17.79092216;4167.599609;419.2828979;509.9490051;74.00592804;9.192026138;3105.807653;23002.1582;1.079226851;3.899041414
34.8106575;21.21221352;26.68279648;17.95778465;4175.888184;420.1985168;514.5532837;73.82337189;9.195045471;3082.362385;22829.9082;1.044364452;3.871478081
35.75217438;21.43122864;26.36590767;17.42211151;4219.547363;398.8334656;505.9743652;74.30651855;9.146677017;3051.925578;22566.4375;1.022771358;3.903867245
34.81508255;21.94121933;26.32005692;16.33021355;4187.397949;423.1150513;499.1052551;74.58089447;9.147022247;3032.372252;22357.02344;0.998475611;3.923339128
34.7508812;21.55808067;26.71737862;17.08462906;4208.875;410.0476379;496.262146;74.9616394;8.992266655;3086.237707;22219.06641;0.904006958;3.807779789
